57,Haydn Fleury\fleurha01,23,CAR,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,14,14:05,1,1,0,0,
58,Warren Foegele\foegewa01,23,CAR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,12:25,0,1,0,0,
59,Derek Forbort\forbode01,27,CGY,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,17:15,2,2,0,0,
60,Adam Fox\foxad01,21,NYR,D,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,20,19:53,1,1,0,0,
61,Brendan Gallagher\gallabr01,27,MTL,RW,1,0,1,1,0,0,0,0,0,0,1,0,0,9,0,20,19:55,0,4,0,0,
62,Jake Gardiner\gardija01,29,CAR,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,12,11:55,0,2,0,0,
63,Johnny Gaudreau\gaudrjo01,26,CGY,LW,1,1,0,1,0,0,0,1,0,0,0,0,0,1,100,17,17:14,0,0,0,0,
64,Julien Gauthier\gauthju01,22,NYR,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,11:41,0,2,0,0,
65,Morgan Geekie\geekimo01,21,CAR,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,6:29,0,3,1,1,50
66,Mark Giordano\giordma01,36,CGY,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,23,22:40,1,0,0,0,
67,Jake Guentzel\guentja01,25,PIT,C,1,0,1,1,1,0,0,0,0,0,1,0,0,2,0,27,26:42:00,0,1,0,0,
68,Erik Gustafsson\gustaer02,27,CGY,D,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,19,19:09,0,1,0,0,
69,Noah Hanifin\hanifno01,23,CGY,D,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,17,16:32,0,1,0,0,
70,Erik Haula\haulaer01,28,FLA,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,18:09,0,2,3,7,30
71,Matthew Highmore\highmma01,23,CHI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,11:08,1,2,0,0,
72,Mike Hoffman\hoffmmi02,30,FLA,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,20,20:05,0,1,0,0,
73,Patric Hornqvist\hornqpa01,33,PIT,RW,1,0,1,1,-1,0,0,0,0,0,0,1,0,1,0,15,14:54,2,2,0,0,
74,Brett Howden\howdebr01,21,NYR,C,1,0,0,0,-1,4,0,0,0,0,0,0,0,0,,17,17:08,2,9,6,2,75
75,Jonathan Huberdeau\huberjo01,26,FLA,LW,1,1,0,1,1,0,1,0,0,0,0,0,0,2,50,19,18:32,1,2,0,0,
